1,2,3,,,,,,,
0.500182849,0.500833333,0.5,0.5,0.501271186,0.500384615,0.500496426,0.500650195,0.500693802,0.500712936
0.502102761,0.503333333,0.500886525,0.501934236,0.500423729,0.500192308,0.500397141,0.500758561,0.500693802,0.500285174
0.500365698,0.503333333,0.5,0.5,0.502966102,0.5,0.500397141,0.500541829,0.501734505,0.500463409
0.500274273,0.500833333,0.502659574,0.50483559,0.500847458,0.501153846,0.500794281,0.501842219,0.500578168,0.500267351
0.500274273,0.501666667,0.5,0.505802708,0.502118644,0.500769231,0.500496426,0.500758561,0.501503238,0.500356468
0.500457122,0.5,0.5,0.501934236,0.500423729,0.500769231,0.501787133,0.501192024,0.501156337,0.500249528
0.500182849,0.5,0.500886525,0.5,0.500847458,0.500769231,0.500893566,0.501408756,0.501040703,0.500445585
0.500639971,0.5025,0.5,0.5,0.500423729,0.500576923,0.500595711,0.501408756,0.500925069,0.500427762
0.501737063,0.503333333,0.502659574,0.503868472,0.500847458,0.500576923,0.500496426,0.500650195,0.500693802,0.500231704
0.501371366,0.504166667,0.503546099,0.5,0.500847458,0.500961538,0.500694996,0.500325098,0.500578168,0.500338645
0.500274273,0.5,0.50177305,0.500967118,0.500847458,0.5,0.500496426,0.500433463,0.500693802,0.500748583
0.500548546,0.501666667,0.503546099,0.501934236,0.500847458,0.500961538,0.500694996,0.500758561,0.500693802,0.500427762
0.50146279,0.501666667,0.5,0.501934236,0.5,0.5,0.50019857,0.500216732,0.5,0.50073076
0.500365698,0.504166667,0.502659574,0.5,0.503389831,0.500769231,0.500595711,0.500541829,0.500693802,0.500427762
0.501828488,0.505,0.507092199,0.502901354,0.500847458,0.500961538,0.500099285,0.500975293,0.500578168,0.50010694
0.501554215,0.501666667,0.50177305,0.501934236,0.500847458,0.500961538,0.500694996,0.500650195,0.500578168,0.500302998
0.501828488,0.5025,0.502659574,0.502901354,0.501271186,0.501346154,0.500595711,0.500541829,0.500462535,0.500196057
0.500091424,0.500833333,0.503546099,0.501934236,0.502118644,0.501730769,0.500397141,0.500433463,0.500809436,0.500499055
0.500548546,0.501666667,0.50177305,0.5,0.501271186,0.502307692,0.500694996,0.500975293,0.500346901,0.500374292
0.500548546,0.5,0.502659574,0.500967118,0.500423729,0.500192308,0.500397141,0.501517122,0.501618871,0.500374292
0.500365698,0.5,0.5,0.5,0.500423729,0.500769231,0.500297855,0.500650195,0.501040703,0.500677289
0.500457122,0.500833333,0.5,0.500967118,0.501694915,0.502884615,0.500992851,0.500975293,0.500462535,0.500285174
0.500639971,0.500833333,0.5,0.5,0.502118644,0.500769231,0.500397141,0.500650195,0.501156337,0.500499055
0.500365698,0.5025,0.50177305,0.50483559,0.5,0.500576923,0.5,0.501192024,0.500462535,0.500588172
0.500274273,0.501666667,0.500886525,0.500967118,0.502542373,0.500576923,0.500397141,0.500325098,0.500925069,0.500605996
0.500091424,0.500833333,0.50177305,0.5,0.501271186,0.5,0.50019857,0.501408756,0.50127197,0.500570349
0.500091424,0.5,0.5,0.5,0.500847458,0.500769231,0.500496426,0.501083658,0.500693802,0.500659466
0.500731395,0.5025,0.506205674,0.50967118,0.502118644,0.500769231,0.500496426,0.500866927,0.500462535,0.500196057
0.500457122,0.5025,0.50177305,0.500967118,0.500847458,0.500961538,0.500397141,0.500541829,0.500693802,0.500570349
0.500182849,0.500833333,0.500886525,0.500967118,0.502542373,0.500576923,0.500496426,0.501083658,0.501387604,0.500427762
0.500365698,0.5025,0.500886525,0.506769826,0.501271186,0.501730769,0.500794281,0.50130039,0.500693802,0.500213881
0.500274273,0.5,0.500886525,0.5,0.501694915,0.501538462,0.500496426,0.500866927,0.50127197,0.500445585
0.500091424,0.5,0.5,0.500967118,0.5,0.500192308,0.500694996,0.500866927,0.501503238,0.500605996
0.500274273,0.500833333,0.5,0.5,0.5,0.5,0.500099285,0.500650195,0.500115634,0.500944641
0.500914244,0.501666667,0.50177305,0.50967118,0.505932203,0.502884615,0.500794281,0.500325098,0.5,0.500017823
0.500091424,0.501666667,0.50177305,0.5,0.500847458,0.501730769,0.501290707,0.500866927,0.500578168,0.500409938
0.500091424,0.5,0.5,0.50483559,0.501271186,0.500384615,0.500496426,0.500433463,0.50127197,0.500605996
0.500365698,0.5,0.500886525,0.5,0.5,0.500769231,0.50019857,0.500866927,0.500925069,0.500677289
0.500457122,0.5,0.5,0.501934236,0.501271186,0.500769231,0.500595711,0.50130039,0.501503238,0.500356468
0.500457122,0.5,0.5,0.502901354,0.5,0.500192308,0.500595711,0.500650195,0.500693802,0.500677289
0.500182849,0.500833333,0.5,0.500967118,0.503389831,0.500769231,0.500992851,0.501408756,0.501040703,0.500302998
0.500091424,0.500833333,0.5,0.5,0.500423729,0.500576923,0.500595711,0.500758561,0.500809436,0.500695113
0.500091424,0.5,0.500886525,0.501934236,0.500847458,0.500576923,0.50019857,0.500758561,0.50127197,0.500641643
0.500274273,0.500833333,0.5,0.5,0.502118644,0.500384615,0.500595711,0.501408756,0.501156337,0.500445585
0.500182849,0.5,0.5,0.500967118,0.501271186,0.501153846,0.500794281,0.501625488,0.501156337,0.500356468
0.500091424,0.5,0.5,0.500967118,0.5,0.500576923,0.500297855,0.501408756,0.501040703,0.500623819
0.500091424,0.5,0.500886525,0.501934236,0.500423729,0.500192308,0.500496426,0.501625488,0.501156337,0.500516879
0.500091424,0.5,0.5,0.5,0.5,0.500384615,0.50019857,0.500650195,0.500578168,0.500873347
0.500091424,0.5,0.500886525,0.5,0.500423729,0.5,0.500297855,0.500325098,0.500578168,0.500908994
0.5,0.500833333,0.5,0.5,0.5,0.500769231,0.501886418,0.502275683,0.501040703,0.500196057
0.5,0.5,0.5,0.500967118,0.500423729,0.500769231,0.500496426,0.501408756,0.501503238,0.500499055
0.5,0.5,0.5,0.500967118,0.501694915,0.500384615,0.50019857,0.501733853,0.50127197,0.500516879
0.5,0.5,0.5,0.5,0.501694915,0.500192308,0.500694996,0.500866927,0.50127197,0.500605996
0.5,0.5,0.5,0.5,0.500423729,0.500961538,0.500794281,0.501625488,0.501156337,0.500463409
0.5,0.5,0.5,0.5,0.500423729,0.500384615,0.500595711,0.501517122,0.501387604,0.500534702
0.5,0.5,0.5,0.5,0.5,0.501538462,0.500893566,0.501625488,0.501618871,0.500338645
0.5,0.5,0.5,0.5,0.5,0.500384615,0.500099285,0.500108366,0.500578168,0.500998111
0.503017005,0.504166667,0.50177305,0.5,0.500423729,0.500576923,0.50019857,0.500216732,0.500578168,0.500196057
0.501005668,0.500833333,0.500886525,0.5,0.5,0.500192308,0.500595711,0.500433463,0.500578168,0.500623819
0.500914244,0.500833333,0.502659574,0.5,0.501694915,0.5,0.500099285,0.500541829,0.500925069,0.500570349
0.501371366,0.501666667,0.5,0.5,0.501271186,0.500769231,0.500496426,0.500433463,0.500809436,0.500427762
0.500274273,0.5,0.502659574,0.503868472,0.501694915,0.500961538,0.500496426,0.500975293,0.500346901,0.500499055
0.501097093,0.500833333,0.50177305,0.501934236,0.502118644,0.501923077,0.500397141,0.501192024,0.500115634,0.500285174
0.50082282,0.5025,0.50177305,0.5,0.502542373,0.502115385,0.500694996,0.501517122,0.500462535,0.500142587
0.501828488,0.505,0.50177305,0.503868472,0.502542373,0.500384615,0.500297855,0.500108366,0.500346901,0.500302998
0.502102761,0.5025,0.5,0.502901354,0.500423729,0.500576923,0.500099285,0.500866927,0.500578168,0.500302998
0.500365698,0.5,0.500886525,0.5,0.501271186,0.501153846,0.500794281,0.501517122,0.501040703,0.500338645
0.502194185,0.5,0.502659574,0.501934236,0.500423729,0.500769231,0.50019857,0.500758561,0.500346901,0.500320821
0.501737063,0.5025,0.503546099,0.501934236,0.501271186,0.500576923,0.500297855,0.500758561,0.500578168,0.500267351
0.500457122,0.500833333,0.5,0.503868472,0.500423729,0.501346154,0.501290707,0.50130039,0.501040703,0.500213881
0.501005668,0.5,0.50177305,0.50483559,0.501271186,0.500769231,0.500595711,0.501192024,0.500462535,0.500320821
0.501828488,0.5025,0.5,0.501934236,0.501271186,0.500384615,0.500397141,0.500650195,0.500578168,0.500338645
0.500731395,0.5,0.500886525,0.500967118,0.501694915,0.501538462,0.5,0.500758561,0.500925069,0.500481232
0.500365698,0.5025,0.5,0.5,0.500847458,0.500576923,0.50019857,0.500541829,0.500693802,0.500695113
0.500548546,0.5025,0.50177305,0.50483559,0.501694915,0.500769231,0.500595711,0.50130039,0.500925069,0.500249528
0.500548546,0.5,0.500886525,0.500967118,0.500847458,0.501153846,0.500297855,0.500216732,0.500462535,0.500695113
0.500274273,0.5,0.5,0.501934236,0.500847458,0.500576923,0.500794281,0.501517122,0.501040703,0.500409938
0.503108429,0.501666667,0.5,0.5,0.500847458,0.500384615,0.500297855,0.5,0.500115634,0.500356468
0.501371366,0.500833333,0.504432624,0.501934236,0.501694915,0.5,0.500595711,0.500433463,0.500925069,0.500338645
0.502468459,0.504166667,0.504432624,0.5,0.501694915,0.501153846,0.500297855,0.500108366,0.500346901,0.500178234
0.500457122,0.5,0.500886525,0.500967118,0.500423729,0.500576923,0.50019857,0.500216732,0.500578168,0.50078423
0.500365698,0.5025,0.5,0.500967118,0.502118644,0.500384615,0.500595711,0.500866927,0.500462535,0.500552526
0.501828488,0.501666667,0.502659574,0.500967118,0.501694915,0.500576923,0.500595711,0.500325098,0.500462535,0.500320821
0.500457122,0.500833333,0.5,0.5,0.5,0.500192308,0.500099285,0.500325098,0.500231267,0.500908994
0.500639971,0.501666667,0.5,0.501934236,0.502542373,0.500769231,0.500694996,0.500541829,0.500578168,0.500463409
0.500365698,0.505,0.5,0.511605416,0.504661017,0.500769231,0.500893566,0.500758561,0.500231267,0.500160411
0.500731395,0.5025,0.505319149,0.501934236,0.501271186,0.500576923,0.500595711,0.500433463,0.500346901,0.500463409
0.500182849,0.500833333,0.500886525,0.5,0.5,0.5,0.50019857,0.501192024,0.500809436,0.500712936
0.500182849,0.5,0.5,0.501934236,0.500423729,0.500576923,0.500694996,0.50130039,0.501387604,0.500445585
0.500091424,0.5025,0.5,0.5,0.501271186,0.500769231,0.500595711,0.501083658,0.501387604,0.500445585
0.500365698,0.501666667,0.5,0.501934236,0.500847458,0.500384615,0.50019857,0.500216732,0.500462535,0.50078423
0.500274273,0.5025,0.504432624,0.500967118,0.502118644,0.501153846,0.500496426,0.500650195,0.501387604,0.500320821
0.500457122,0.5,0.500886525,0.500967118,0.500423729,0.500384615,0.500496426,0.500541829,0.500693802,0.500677289
0.500914244,0.504166667,0.5,0.500967118,0.502118644,0.500576923,0.500595711,0.500541829,0.500462535,0.500445585
0.500731395,0.500833333,0.503546099,0.502901354,0.503389831,0.501153846,0.500397141,0.500758561,0.500346901,0.500356468
0.500457122,0.5,0.5,0.5,0.500423729,0.501153846,0.500595711,0.500866927,0.500925069,0.500534702
0.500182849,0.5,0.5,0.5,0.500423729,0.500961538,0.500397141,0.50130039,0.501040703,0.500552526
0.500457122,0.5,0.502659574,0.500967118,0.500423729,0.501153846,0.500595711,0.501192024,0.501040703,0.500392115
0.500274273,0.501666667,0.5,0.500967118,0.500423729,0.500384615,0.500397141,0.500758561,0.500578168,0.500695113
0.500182849,0.501666667,0.500886525,0.501934236,0.501271186,0.5,0.500595711,0.500975293,0.501618871,0.500445585
0.500548546,0.500833333,0.50177305,0.5,0.5,0.500769231,0.501191422,0.501083658,0.501156337,0.500338645
0.500731395,0.5,0.502659574,0.500967118,0.500423729,0.500192308,0.500297855,0.500216732,0.500115634,0.50078423
0.500274273,0.501666667,0.502659574,0.501934236,0.5,0.501923077,0.500694996,0.500975293,0.501387604,0.500285174
0.500365698,0.5,0.500886525,0.5,0.5,0.500961538,0.500794281,0.501517122,0.500462535,0.500499055
0.500182849,0.500833333,0.50177305,0.501934236,0.502966102,0.500769231,0.500694996,0.50130039,0.501040703,0.500320821
0.500365698,0.500833333,0.5,0.5,0.502966102,0.500769231,0.500496426,0.501408756,0.50127197,0.500338645
0.500274273,0.5,0.500886525,0.500967118,0.500847458,0.500769231,0.500297855,0.501733853,0.501156337,0.500427762
0.500639971,0.5,0.503546099,0.5,0.502118644,0.500961538,0.501191422,0.500866927,0.500809436,0.500285174
0.500731395,0.5,0.500886525,0.500967118,0.500423729,0.500384615,0.5,0.5,0.500693802,0.500802053
0.500091424,0.5,0.5,0.501934236,0.500423729,0.500576923,0.500794281,0.500975293,0.50127197,0.500516879
0.500457122,0.501666667,0.504432624,0.5,0.502118644,0.501153846,0.50019857,0.500433463,0.500462535,0.500552526
0.500182849,0.5,0.5,0.5,0.5,0.500192308,0.500794281,0.500541829,0.500693802,0.500748583
0.500091424,0.5,0.5,0.503868472,0.501271186,0.501346154,0.500992851,0.501083658,0.500925069,0.500374292
0.5,0.5,0.500886525,0.502901354,0.500847458,0.500192308,0.501489277,0.501950585,0.500809436,0.500302998
0.5,0.5,0.50177305,0.5,0.500423729,0.500961538,0.500893566,0.501408756,0.501040703,0.500445585
0.5,0.5,0.500886525,0.5,0.5,0.500384615,0.500297855,0.501625488,0.501387604,0.500552526
0.5,0.5,0.5,0.5,0.5,0.500384615,0.500297855,0.501517122,0.502081406,0.500481232
0.5,0.5,0.5,0.5,0.5,0.5,0.500099285,0.5,0.501040703,0.500962464
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.500108366,0.500346901,0.501069404
0.500365698,0.5,0.502659574,0.50483559,0.500847458,0.500769231,0.500893566,0.500758561,0.500693802,0.500409938
0.500457122,0.503333333,0.502659574,0.500967118,0.500847458,0.5,0.500099285,0.501083658,0.500346901,0.500605996
0.500457122,0.501666667,0.50177305,0.500967118,0.502118644,0.5,0.50019857,0.501842219,0.500809436,0.500392115
0.500548546,0.5025,0.5,0.503868472,0.500847458,0.5,0.500297855,0.500433463,0.500462535,0.500659466
0.50082282,0.503333333,0.5,0.501934236,0.500423729,0.501346154,0.500694996,0.500650195,0.500693802,0.500374292
0.501554215,0.5025,0.5,0.5,0.501271186,0.500576923,0.500794281,0.500758561,0.500578168,0.500302998
0.501371366,0.500833333,0.5,0.500967118,0.501271186,0.500384615,0.500496426,0.500650195,0.500462535,0.500463409
0.500365698,0.5,0.5,0.500967118,0.502542373,0.500384615,0.500694996,0.500866927,0.501156337,0.500445585
0.502742732,0.503333333,0.500886525,0.501934236,0.500423729,0.500384615,0.500397141,0.500541829,0.500462535,0.500178234
0.501188517,0.500833333,0.502659574,0.500967118,0.500847458,0.501346154,0.500397141,0.500325098,0.500346901,0.500463409
0.500274273,0.5025,0.500886525,0.500967118,0.500847458,0.500961538,0.500794281,0.500758561,0.501156337,0.500409938
0.500548546,0.504166667,0.504432624,0.501934236,0.504661017,0.501346154,0.500794281,0.500758561,0.500346901,0.500160411
0.500914244,0.5025,0.503546099,0.501934236,0.502118644,0.500769231,0.500595711,0.500216732,0.500578168,0.500392115
0.501737063,0.5,0.504432624,0.50483559,0.5,0.500576923,0.50019857,0.500216732,0.500578168,0.500392115
0.500365698,0.501666667,0.502659574,0.5,0.500847458,0.500769231,0.500397141,0.500325098,0.501040703,0.500570349
0.500182849,0.501666667,0.500886525,0.5,0.501271186,0.500384615,0.501191422,0.501192024,0.501387604,0.500320821
0.500731395,0.5,0.50177305,0.500967118,0.500423729,0.501346154,0.500397141,0.500433463,0.501040703,0.500481232
0.500639971,0.5025,0.500886525,0.50483559,0.502118644,0.502307692,0.500595711,0.500758561,0.500346901,0.500249528
0.50082282,0.5025,0.502659574,0.5,0.503389831,0.500576923,0.500595711,0.500216732,0.500462535,0.500445585
0.50082282,0.504166667,0.502659574,0.503868472,0.502542373,0.501538462,0.500893566,0.500758561,0.500462535,0.500142587
0.500274273,0.501666667,0.50177305,0.505802708,0.502118644,0.500384615,0.50019857,0.500541829,0.500462535,0.500570349
0.500457122,0.500833333,0.503546099,0.5,0.502118644,0.500384615,0.50019857,0.500433463,0.500925069,0.500570349
0.500639971,0.500833333,0.502659574,0.5,0.502118644,0.500384615,0.500595711,0.500433463,0.500346901,0.500570349
0.501188517,0.501666667,0.5,0.500967118,0.503813559,0.501153846,0.500694996,0.500650195,0.500578168,0.500249528
0.501737063,0.501666667,0.500886525,0.501934236,0.500847458,0.500192308,0.50019857,0.500758561,0.500809436,0.500356468
0.500457122,0.5,0.5,0.500967118,0.500423729,0.500576923,0.500397141,0.501192024,0.501503238,0.500445585
0.50146279,0.504166667,0.503546099,0.501934236,0.500847458,0.500769231,0.500893566,0.500650195,0.500231267,0.500231704
0.501097093,0.505,0.503546099,0.500967118,0.502966102,0.501153846,0.500595711,0.500216732,0.500809436,0.500213881
0.502102761,0.503333333,0.50177305,0.500967118,0.501271186,0.500192308,0.5,0.500650195,0.500231267,0.500374292
0.501005668,0.500833333,0.502659574,0.507736944,0.502542373,0.501538462,0.500992851,0.500541829,0.500693802,0.500089117
0.500182849,0.5,0.500886525,0.5,0.500847458,0.500384615,0.50019857,0.500866927,0.501040703,0.500659466
0.50082282,0.500833333,0.503546099,0.501934236,0.503389831,0.501153846,0.500595711,0.500975293,0.500462535,0.500249528
0.500365698,0.500833333,0.5,0.500967118,0.500847458,0.501538462,0.500893566,0.500975293,0.501387604,0.500302998
0.500639971,0.5,0.5,0.501934236,0.502542373,0.500769231,0.500794281,0.500758561,0.501387604,0.500302998
0.500182849,0.500833333,0.5,0.5,0.500847458,0.500769231,0.500297855,0.500433463,0.501618871,0.500588172
0.501097093,0.5,0.502659574,0.500967118,0.500423729,0.500961538,0.50019857,0.500541829,0.500693802,0.500499055
0.500548546,0.500833333,0.502659574,0.5,0.500423729,0.500769231,0.500297855,0.500541829,0.500925069,0.500570349
0.500274273,0.503333333,0.5,0.5,0.500847458,0.500576923,0.500496426,0.500758561,0.501156337,0.500516879
0.50082282,0.5,0.5,0.5,0.500847458,0.5,0.500397141,0.500108366,0.500925069,0.500695113
0.501645639,0.5,0.502659574,0.502901354,0.500423729,0.500961538,0.500496426,0.500758561,0.500346901,0.500320821
0.500548546,0.5025,0.50177305,0.5,0.501271186,0.5,0.500595711,0.500866927,0.501040703,0.500463409
0.500182849,0.5,0.5,0.5,0.500423729,0.501730769,0.500893566,0.501517122,0.50127197,0.500302998
0.500091424,0.5,0.5,0.5,0.500847458,0.500192308,0.500496426,0.500758561,0.501734505,0.500570349
0.500091424,0.5,0.50177305,0.500967118,0.501271186,0.501538462,0.501389992,0.501517122,0.501040703,0.500196057
0.501645639,0.501666667,0.500886525,0.5,0.500847458,0.500192308,0.500694996,0.500433463,0.500925069,0.500356468
0.500182849,0.5,0.5,0.500967118,0.501694915,0.5025,0.501985703,0.500650195,0.500809436,0.500178234
0.500639971,0.501666667,0.507092199,0.502901354,0.502966102,0.500192308,0.500496426,0.500866927,0.500346901,0.500338645
0.500091424,0.5,0.5,0.500967118,0.5,0.500576923,0.500595711,0.500866927,0.501850139,0.500499055
0.500182849,0.5,0.50177305,0.5,0.500423729,0.500769231,0.500099285,0.500650195,0.500462535,0.500766406
0.500274273,0.5025,0.500886525,0.500967118,0.5,0.500576923,0.501290707,0.501192024,0.50127197,0.500302998
0.500548546,0.5025,0.50177305,0.506769826,0.500847458,0.501730769,0.501489277,0.500975293,0.500462535,0.50010694
0.500274273,0.500833333,0.5,0.5,0.500423729,0.500576923,0.500694996,0.501192024,0.500925069,0.500516879
0.501005668,0.500833333,0.50177305,0.503868472,0.501271186,0.500576923,0.500595711,0.500650195,0.500925069,0.500338645
0.500182849,0.5,0.5,0.5,0.5,0.500192308,0.500099285,0.500758561,0.501387604,0.500712936
0.500274273,0.501666667,0.5,0.5,0.500847458,0.500384615,0.500496426,0.500975293,0.501850139,0.500427762
0.500182849,0.5,0.500886525,0.500967118,0.5,0.5,0.50019857,0.500433463,0.500578168,0.500855523
0.500091424,0.5,0.500886525,0.5,0.501271186,0.501730769,0.501290707,0.500541829,0.501387604,0.500338645
0.500182849,0.5,0.500886525,0.500967118,0.503389831,0.500769231,0.500397141,0.50130039,0.501040703,0.500392115
0.500731395,0.504166667,0.505319149,0.503868472,0.502966102,0.501730769,0.500794281,0.500325098,0.500462535,0.500160411
